Cietā diska tips: SSDDiska ietilpība: 480 GBRakstīšanas ātrums: 450 Mb/sLasīšanas ātrums: 500 Mb/sCietā diska izmērs (formas koeficients): 2.5" 
Cietā diska tips: SSDDiska ietilpība: 480 GBRakstīšanas ātrums: 450 Mb/sLasīšanas ātrums: 500 Mb/sCietā diska izmērs (formas koeficients): 2.5" 
Cietā diska tips: SSDDiska ietilpība: 1 TBRakstīšanas ātrums: 2100 Mb/sLasīšanas ātrums: 3500 Mb/sCietā diska izmērs (formas koeficients): M.2 
Cietā diska tips: SSDDiska ietilpība: 1 TBRakstīšanas ātrums: 2100 Mb/sLasīšanas ātrums: 3500 Mb/sCietā diska izmērs (formas koeficients): M.2 
Cietā diska tips: SSDDiska ietilpība: 1 TBRakstīšanas ātrums: 5000 Mb/sLasīšanas ātrums: 7000 Mb/sCietā diska izmērs (formas koeficients): M.2 
