Procesora ligzdas tips: AM4Procesora frekvence: 3.4 GHzProcesora kodoli: 8Kešatmiņa: 96 MBIntegrēta video karte: Nē 
Procesora ligzdas tips: AM4Procesora frekvence: 3.4 GHzProcesora kodoli: 8Kešatmiņa: 96 MBIntegrēta video karte: Nē 
Procesora ligzdas tips: AM4Procesora frekvence: 3.8 GHzProcesora kodoli: 8Kešatmiņa: 32 MB 
Procesora ligzdas tips: AM4Procesora frekvence: 3.8 GHzProcesora kodoli: 8Kešatmiņa: 32 MB 
Procesora ligzdas tips: AM4Procesora frekvence: 3.40 GHzProcesora kodoli: 8Kešatmiņa: 32 MBIntegrēta video karte: Nē 
